t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.06495,-46.9971,-42.4194,-53.1006,-32.6538,-32.959,-37.8418,-32.959,-32.0435,-37.8418,-33.8745,-31.7383,-38.147,-28.0762,-36.6211,-42.1143,-34.1797,-35.7056,-38.7573,-40.8936,-54.3213
0.065,-46.9971,-41.8091,-52.4902,-32.6538,-32.959,-37.8418,-32.959,-31.4331,-37.8418,-33.2642,-31.1279,-38.147,-27.771,-36.3159,-42.1143,-34.1797,-36.3159,-39.6729,-40.5884,-54.3213
0.06505,-46.9971,-42.4194,-52.7954,-32.959,-32.6538,-37.5366,-32.959,-32.0435,-37.8418,-33.5693,-31.1279,-37.8418,-27.1606,-36.0107,-42.4194,-33.8745,-35.7056,-39.3677,-40.5884,-54.0161
0.0651,-46.3867,-42.1143,-52.4902,-32.959,-32.959,-37.5366,-32.959,-31.7383,-37.5366,-33.2642,-31.1279,-38.147,-27.771,-36.0107,-42.1143,-34.1797,-36.3159,-39.3677,-40.8936,-54.3213
0.06515,-46.9971,-42.4194,-52.7954,-33.2642,-32.0435,-37.2314,-33.2642,-32.3486,-37.5366,-33.2642,-30.8228,-37.5366,-27.4658,-36.3159,-42.4194,-33.5693,-36.6211,-39.6729,-40.8936,-54.6265
0.0652,-46.6919,-42.4194,-52.7954,-32.959,-32.3486,-36.9263,-32.6538,-32.0435,-36.9263,-32.959,-31.1279,-38.147,-27.4658,-36.6211,-42.4194,-34.1797,-36.6211,-39.3677,-41.1987,-54.3213
0.06525,-46.3867,-42.1143,-52.4902,-33.2642,-32.0435,-37.2314,-33.2642,-32.0435,-37.2314,-32.6538,-31.1279,-38.147,-27.1606,-36.6211,-42.4194,-33.5693,-36.0107,-39.3677,-40.8936,-54.6265
0.0653,-46.3867,-41.8091,-52.7954,-32.959,-32.3486,-37.2314,-32.959,-32.0435,-36.9263,-32.6538,-31.1279,-38.147,-26.8555,-36.9263,-42.4194,-33.5693,-36.0107,-38.7573,-41.5039,-54.0161
0.06535,-46.3867,-41.5039,-52.1851,-33.5693,-32.3486,-37.5366,-33.2642,-32.0435,-37.2314,-32.3486,-30.8228,-38.147,-27.1606,-36.6211,-42.1143,-33.5693,-36.0107,-38.7573,-41.5039,-54.6265
0.0654,-46.6919,-42.4194,-52.4902,-32.6538,-32.3486,-37.8418,-33.2642,-32.3486,-36.9263,-32.3486,-31.1279,-38.147,-27.1606,-36.9263,-42.4194,-33.5693,-35.7056,-38.7573,-41.8091,-54.3213
0.06545,-46.0815,-41.5039,-52.1851,-33.2642,-31.7383,-37.2314,-32.959,-31.4331,-36.9263,-32.3486,-31.4331,-38.147,-27.1606,-36.9263,-42.4194,-33.5693,-36.0107,-38.4521,-41.8091,-54.0161
0.0655,-46.0815,-41.5039,-52.4902,-33.2642,-31.7383,-37.8418,-33.2642,-31.7383,-37.2314,-32.3486,-31.1279,-37.8418,-27.1606,-36.9263,-42.4194,-33.2642,-35.7056,-38.147,-41.5039,-54.0161
0.06555,-45.7764,-41.8091,-53.1006,-33.2642,-32.0435,-37.5366,-32.959,-31.4331,-36.9263,-32.3486,-31.1279,-37.5366,-27.4658,-36.6211,-42.1143,-33.5693,-36.3159,-37.8418,-41.5039,-53.7109
0.0656,-45.7764,-41.5039,-52.7954,-33.5693,-31.4331,-37.5366,-33.2642,-31.7383,-37.5366,-32.0435,-31.1279,-37.5366,-27.1606,-36.0107,-42.1143,-33.5693,-36.6211,-38.147,-41.5039,-53.7109
0.06565,-45.4712,-41.5039,-53.1006,-32.959,-31.4331,-37.2314,-32.959,-31.4331,-37.2314,-32.6538,-31.4331,-37.5366,-27.4658,-36.0107,-42.1143,-33.8745,-36.6211,-38.4521,-41.8091,-53.7109
0.0657,-45.166,-40.8936,-52.4902,-32.6538,-31.4331,-37.5366,-33.2642,-31.1279,-37.2314,-32.959,-31.4331,-37.2314,-27.4658,-36.0107,-42.1143,-33.5693,-36.6211,-38.4521,-41.5039,-53.4058
0.06575,-45.166,-40.8936,-52.7954,-32.6538,-31.7383,-37.8418,-32.959,-31.4331,-37.5366,-32.0435,-30.8228,-36.9263,-27.4658,-36.0107,-41.8091,-33.8745,-36.3159,-38.4521,-41.5039,-53.4058
0.0658,-45.166,-41.5039,-52.7954,-32.6538,-31.7383,-37.5366,-33.5693,-31.1279,-36.9263,-32.0435,-30.8228,-37.2314,-27.771,-36.0107,-41.5039,-33.5693,-36.3159,-38.7573,-41.5039,-53.1006
0.06585,-45.4712,-41.1987,-52.7954,-32.3486,-31.7383,-37.5366,-33.2642,-31.4331,-37.2314,-31.7383,-30.5176,-37.2314,-28.0762,-36.0107,-41.8091,-33.8745,-36.3159,-38.7573,-41.5039,-53.4058
0.0659,-46.0815,-41.1987,-52.7954,-32.0435,-31.7383,-37.5366,-32.6538,-31.4331,-36.9263,-32.0435,-31.1279,-37.5366,-28.0762,-36.6211,-41.8091,-33.2642,-36.0107,-38.4521,-41.8091,-53.1006
0.06595,-45.7764,-40.8936,-52.4902,-31.7383,-32.0435,-37.5366,-32.6538,-31.7383,-36.9263,-32.3486,-31.1279,-37.2314,-27.771,-37.2314,-42.1143,-33.2642,-35.7056,-38.7573,-41.8091,-53.7109
0.066,-45.7764,-41.1987,-52.7954,-32.0435,-31.7383,-37.8418,-32.3486,-31.4331,-37.2314,-32.0435,-30.5176,-37.2314,-27.771,-37.2314,-41.5039,-33.5693,-36.0107,-38.7573,-41.5039,-54.0161
0.06605,-45.7764,-40.8936,-52.1851,-31.4331,-32.0435,-37.5366,-32.6538,-31.7383,-36.6211,-32.0435,-31.1279,-37.2314,-27.771,-37.2314,-41.8091,-33.2642,-36.3159,-38.4521,-41.5039,-53.7109
0.0661,-46.0815,-41.1987,-52.1851,-31.4331,-31.7383,-37.5366,-32.0435,-31.7383,-36.6211,-32.0435,-30.5176,-37.2314,-27.4658,-36.9263,-41.8091,-33.5693,-36.3159,-38.4521,-41.1987,-54.0161
0.06615,-45.7764,-40.8936,-51.5747,-31.7383,-32.0435,-36.9263,-32.6538,-31.7383,-36.6211,-32.3486,-30.8228,-36.9263,-27.1606,-37.2314,-41.8091,-33.2642,-36.0107,-37.8418,-41.1987,-53.7109
0.0662,-45.4712,-40.5884,-51.5747,-32.0435,-32.3486,-36.9263,-32.6538,-31.7383,-36.6211,-32.0435,-30.8228,-36.9263,-26.8555,-36.9263,-41.8091,-33.5693,-35.7056,-38.147,-40.8936,-53.4058
0.06625,-45.7764,-40.8936,-52.1851,-32.3486,-32.0435,-37.2314,-32.6538,-31.4331,-36.9263,-31.7383,-30.2124,-36.3159,-26.8555,-36.3159,-41.5039,-33.5693,-36.0107,-38.147,-40.5884,-53.7109
0.0663,-44.8608,-40.5884,-51.5747,-31.7383,-32.0435,-36.9263,-32.6538,-31.7383,-36.3159,-31.4331,-30.5176,-36.9263,-26.8555,-36.6211,-41.8091,-34.1797,-35.7056,-38.4521,-40.8936,-53.4058
0.06635,-45.166,-40.8936,-51.8799,-32.3486,-32.0435,-36.9263,-32.3486,-31.4331,-36.3159,-31.4331,-30.2124,-37.2314,-26.5503,-36.3159,-41.5039,-33.8745,-35.7056,-38.4521,-40.2832,-53.1006
0.0664,-44.8608,-40.8936,-51.2695,-32.0435,-31.7383,-36.3159,-32.6538,-31.1279,-36.3159,-31.7383,-30.2124,-36.9263,-26.2451,-36.3159,-41.8091,-33.8745,-35.7056,-37.8418,-40.5884,-52.7954
0.06645,-44.8608,-40.5884,-51.5747,-32.6538,-32.0435,-36.9263,-32.6538,-30.8228,-36.3159,-31.4331,-30.2124,-36.9263,-26.2451,-36.0107,-41.1987,-33.8745,-35.0952,-38.147,-40.5884,-52.4902
0.0665,-44.8608,-40.5884,-51.5747,-32.3486,-31.4331,-36.6211,-32.6538,-31.1279,-36.3159,-30.8228,-29.9072,-36.9263,-25.6348,-36.0107,-41.8091,-33.8745,-35.4004,-37.5366,-40.8936,-52.4902
0.06655,-44.5557,-40.2832,-51.5747,-32.3486,-31.1279,-36.0107,-32.6538,-31.1279,-35.7056,-30.8228,-30.2124,-37.2314,-25.9399,-36.0107,-42.1143,-34.4849,-35.0952,-38.147,-41.1987,-52.1851
0.0666,-44.8608,-40.2832,-51.8799,-32.3486,-31.1279,-36.0107,-32.0435,-31.1279,-36.0107,-30.8228,-29.6021,-37.5366,-25.6348,-36.3159,-42.1143,-33.8745,-35.0952,-38.4521,-40.5884,-52.4902
0.06665,-44.2505,-39.978,-51.8799,-32.0435,-30.8228,-35.7056,-32.3486,-31.1279,-36.0107,-31.7383,-30.2124,-37.2314,-25.3296,-36.3159,-42.1143,-33.8745,-34.4849,-38.147,-40.8936,-52.4902
0.0667,-44.5557,-40.2832,-51.8799,-32.3486,-31.1279,-35.7056,-32.0435,-31.1279,-36.3159,-31.7383,-29.9072,-37.5366,-25.3296,-36.3159,-41.8091,-33.2642,-34.79,-38.147,-40.5884,-51.8799
0.06675,-44.5557,-40.2832,-51.5747,-31.7383,-31.1279,-35.0952,-32.6538,-31.1279,-36.3159,-31.7383,-29.9072,-37.2314,-25.3296,-36.3159,-41.8091,-33.2642,-34.79,-37.8418,-40.8936,-52.4902
0.0668,-44.8608,-39.6729,-51.5747,-31.7383,-30.8228,-35.0952,-32.0435,-30.8228,-36.0107,-31.7383,-30.5176,-37.5366,-25.6348,-36.0107,-41.8091,-32.959,-34.79,-38.147,-40.8936,-52.4902
0.06685,-44.8608,-39.6729,-51.5747,-31.7383,-30.8228,-35.0952,-32.6538,-31.1279,-36.3159,-31.7383,-30.2124,-37.2314,-25.3296,-36.0107,-41.8091,-32.6538,-34.79,-38.147,-40.2832,-52.4902
0.0669,-44.5557,-39.3677,-51.5747,-31.7383,-31.4331,-34.79,-32.3486,-30.8228,-36.3159,-32.0435,-30.5176,-36.9263,-25.6348,-35.7056,-40.8936,-32.959,-34.4849,-37.8418,-40.2832,-52.7954
0.06695,-44.8608,-39.6729,-51.5747,-31.4331,-31.1279,-35.0952,-32.3486,-31.1279,-36.3159,-31.7383,-30.2124,-36.9263,-25.6348,-35.7056,-41.8091,-32.6538,-35.4004,-38.147,-40.5884,-52.4902
0.067,-45.4712,-39.3677,-51.2695,-31.7383,-30.5176,-34.79,-32.3486,-31.1279,-36.3159,-31.7383,-30.5176,-36.6211,-26.2451,-35.4004,-41.1987,-32.6538,-34.79,-37.8418,-40.5884,-52.4902
0.06705,-45.4712,-39.3677,-51.2695,-31.4331,-30.8228,-34.79,-32.3486,-31.1279,-36.3159,-31.7383,-30.5176,-36.9263,-25.9399,-36.0107,-41.5039,-32.3486,-35.4004,-38.4521,-40.5884,-52.7954
0.0671,-45.4712,-39.3677,-50.6592,-31.4331,-30.5176,-34.79,-32.3486,-30.8228,-36.6211,-31.4331,-30.2124,-36.6211,-26.2451,-35.4004,-41.5039,-32.959,-35.4004,-37.8418,-40.5884,-52.4902
0.06715,-45.166,-39.0625,-51.2695,-31.4331,-30.8228,-34.79,-32.0435,-31.1279,-36.0107,-31.4331,-30.2124,-36.9263,-26.2451,-36.0107,-41.1987,-32.959,-35.0952,-37.8418,-40.5884,-52.7954
0.0672,-45.4712,-39.3677,-50.9644,-31.1279,-30.8228,-35.0952,-32.3486,-31.1279,-36.3159,-31.7383,-30.5176,-37.2314,-26.5503,-36.0107,-41.1987,-33.5693,-35.7056,-37.8418,-40.8936,-52.4902
0.06725,-45.4712,-39.3677,-50.354,-31.1279,-30.8228,-34.79,-32.0435,-30.8228,-35.7056,-30.8228,-30.5176,-36.9263,-26.5503,-36.0107,-41.1987,-33.2642,-35.4004,-37.8418,-40.5884,-52.4902
0.0673,-45.166,-39.0625,-50.9644,-30.8228,-31.1279,-35.0952,-32.0435,-31.1279,-35.7056,-31.4331,-30.5176,-36.9263,-26.2451,-36.0107,-41.1987,-33.5693,-35.7056,-37.8418,-40.5884,-53.1006
0.06735,-45.166,-39.3677,-50.354,-31.1279,-31.4331,-35.4004,-32.3486,-30.8228,-36.0107,-31.1279,-29.9072,-36.3159,-26.5503,-35.7056,-40.8936,-33.5693,-35.0952,-37.5366,-39.978,-52.7954
0.0674,-44.2505,-39.0625,-50.9644,-30.8228,-31.1279,-35.4004,-32.3486,-31.4331,-35.7056,-31.1279,-30.2124,-36.0107,-26.2451,-35.4004,-40.8936,-33.5693,-35.4004,-37.5366,-40.5884,-53.1006
0.06745,-44.5557,-39.0625,-50.6592,-30.8228,-31.1279,-35.4004,-32.3486,-31.1279,-35.4004,-31.1279,-29.9072,-36.0107,-26.8555,-35.4004,-40.8936,-33.8745,-35.7056,-37.8418,-40.8936,-52.4902
0.0675,-44.8608,-38.4521,-50.6592,-30.8228,-30.8228,-35.0952,-32.0435,-31.1279,-35.0952,-30.8228,-29.6021,-36.3159,-26.2451,-35.4004,-41.5039,-33.2642,-35.0952,-37.5366,-40.2832,-52.7954
0.06755,-44.5557,-38.147,-50.6592,-31.1279,-30.5176,-36.0107,-32.3486,-30.5176,-35.4004,-30.8228,-29.9072,-35.7056,-26.2451,-35.0952,-40.8936,-33.2642,-35.0952,-37.5366,-40.5884,-53.1006
0.0676,-44.5557,-38.4521,-50.6592,-31.4331,-30.8228,-35.7056,-32.6538,-31.1279,-35.4004,-30.5176,-29.2969,-36.0107,-26.2451,-35.0952,-40.8936,-32.959,-34.79,-37.2314,-40.2832,-52.7954
0.06765,-44.5557,-38.7573,-50.9644,-30.8228,-31.1279,-35.7056,-32.3486,-31.4331,-35.4004,-30.5176,-29.2969,-35.7056,-26.2451,-35.0952,-41.1987,-33.5693,-34.79,-37.2314,-40.8936,-52.7954
0.0677,-45.166,-38.4521,-50.354,-30.8228,-31.1279,-35.7056,-32.3486,-31.4331,-35.4004,-29.9072,-28.9917,-36.3159,-26.5503,-35.0952,-40.8936,-33.5693,-34.4849,-37.5366,-41.1987,-52.1851
0.06775,-44.8608,-38.147,-50.6592,-30.8228,-31.1279,-35.7056,-32.0435,-31.1279,-35.7056,-30.2124,-29.6021,-36.3159,-26.2451,-35.0952,-41.1987,-33.2642,-34.4849,-37.5366,-40.5884,-52.4902
0.0678,-44.8608,-38.4521,-50.6592,-31.1279,-31.1279,-36.0107,-32.0435,-31.1279,-36.0107,-29.9072,-29.2969,-36.3159,-26.5503,-35.0952,-40.5884,-33.5693,-34.1797,-37.8418,-40.5884,-52.1851
0.06785,-44.8608,-38.4521,-50.9644,-30.5176,-31.1279,-36.0107,-32.0435,-30.8228,-36.0107,-29.9072,-28.9917,-36.6211,-26.2451,-35.7056,-40.5884,-33.5693,-34.1797,-37.2314,-39.978,-52.1851
0.0679,-44.5557,-38.4521,-50.6592,-30.5176,-30.8228,-35.4004,-32.0435,-31.1279,-36.3159,-29.6021,-28.9917,-36.3159,-26.2451,-35.4004,-40.2832,-33.8745,-34.4849,-37.8418,-40.5884,-52.4902
0.06795,-44.8608,-38.7573,-50.0488,-30.8228,-30.8228,-36.0107,-31.7383,-30.8228,-36.0107,-29.9072,-28.9917,-36.6211,-26.2451,-35.7056,-40.5884,-33.2642,-33.8745,-37.8418,-39.978,-52.1851
0.068,-44.5557,-38.147,-50.354,-30.8228,-30.5176,-36.0107,-31.4331,-30.5176,-36.0107,-30.2124,-28.9917,-36.6211,-25.9399,-35.7056,-40.5884,-33.2642,-34.1797,-37.5366,-40.5884,-51.8799
0.06805,-44.2505,-38.7573,-50.354,-31.1279,-30.8228,-36.0107,-31.4331,-30.8228,-35.7056,-30.2124,-28.6865,-36.6211,-25.6348,-35.7056,-39.978,-32.959,-34.1797,-36.9263,-40.2832,-52.1851
0.0681,-44.5557,-38.7573,-50.354,-31.1279,-30.5176,-35.7056,-31.1279,-31.4331,-36.0107,-30.2124,-29.2969,-35.7056,-26.2451,-35.0952,-40.2832,-33.2642,-34.79,-36.9263,-40.2832,-52.1851
0.06815,-43.9453,-38.7573,-50.354,-31.1279,-30.8228,-35.4004,-31.1279,-31.4331,-35.0952,-30.2124,-29.2969,-36.0107,-26.2451,-35.0952,-39.978,-32.959,-34.79,-37.5366,-40.2832,-52.4902
0.0682,-44.2505,-38.4521,-50.0488,-31.1279,-30.5176,-35.7056,-31.1279,-31.4331,-35.7056,-30.8228,-29.2969,-35.7056,-26.2451,-35.4004,-39.978,-33.2642,-34.79,-37.2314,-39.978,-52.4902
0.06825,-43.9453,-37.8418,-50.0488,-31.1279,-31.1279,-36.0107,-31.1279,-31.1279,-35.4004,-30.8228,-29.6021,-35.7056,-26.2451,-34.79,-39.3677,-32.959,-34.79,-36.9263,-39.978,-52.7954
0.0683,-43.9453,-38.147,-50.0488,-31.4331,-30.8228,-35.7056,-30.8228,-31.4331,-35.4004,-30.8228,-28.9917,-35.7056,-26.2451,-35.0952,-39.6729,-33.2642,-34.79,-36.6211,-39.6729,-52.7954
0.06835,-44.2505,-38.4521,-50.6592,-31.1279,-30.8228,-35.4004,-31.1279,-31.1279,-35.0952,-30.8228,-29.6021,-36.0107,-26.5503,-34.79,-39.978,-33.5693,-35.0952,-36.3159,-39.6729,-53.1006
0.0684,-44.5557,-38.147,-50.354,-31.1279,-30.8228,-34.79,-30.8228,-30.8228,-35.0952,-30.5176,-29.2969,-36.0107,-26.2451,-34.4849,-40.2832,-32.959,-34.79,-36.6211,-39.6729,-52.7954
0.06845,-44.8608,-37.8418,-50.354,-30.8228,-30.8228,-35.4004,-30.2124,-30.2124,-35.4004,-31.1279,-29.2969,-36.0107,-26.2451,-34.4849,-40.2832,-32.959,-34.4849,-36.3159,-39.6729,-53.1006
0.0685,-44.8608,-37.5366,-50.9644,-31.1279,-30.8228,-35.7056,-31.1279,-30.2124,-35.4004,-30.8228,-28.6865,-36.3159,-26.2451,-34.79,-40.5884,-32.959,-35.0952,-36.3159,-39.3677,-52.4902
0.06855,-45.166,-37.8418,-50.6592,-30.2124,-30.5176,-35.0952,-31.1279,-30.5176,-35.7056,-30.8228,-28.6865,-36.3159,-26.5503,-34.1797,-40.8936,-33.2642,-34.4849,-36.3159,-39.3677,-53.1006
0.0686,-45.166,-37.8418,-50.6592,-30.2124,-30.8228,-34.79,-30.5176,-30.5176,-35.4004,-30.2124,-28.6865,-36.6211,-26.5503,-34.4849,-41.1987,-33.2642,-34.79,-36.3159,-39.3677,-52.7954
0.06865,-44.8608,-37.8418,-50.6592,-30.2124,-30.2124,-34.79,-30.5176,-30.5176,-36.0107,-30.8228,-28.6865,-36.3159,-26.2451,-34.79,-41.5039,-32.959,-34.1797,-36.6211,-38.4521,-52.7954
0.0687,-45.166,-37.5366,-50.354,-30.5176,-30.5176,-34.79,-30.5176,-30.2124,-36.0107,-30.8228,-28.6865,-36.6211,-26.2451,-34.79,-41.1987,-33.2642,-34.4849,-36.9263,-39.0625,-52.7954
0.06875,-45.166,-37.5366,-50.354,-30.5176,-30.2124,-35.0952,-30.8228,-30.5176,-36.3159,-30.8228,-28.6865,-36.0107,-26.2451,-34.79,-41.5039,-32.959,-34.79,-36.6211,-39.0625,-53.1006
0.0688,-44.8608,-37.8418,-50.0488,-30.5176,-30.2124,-34.79,-30.5176,-30.5176,-36.0107,-30.8228,-28.9917,-36.3159,-26.2451,-34.4849,-41.5039,-33.5693,-34.79,-36.9263,-39.0625,-52.7954
0.06885,-44.8608,-37.5366,-49.7437,-30.8228,-30.2124,-34.79,-30.8228,-30.5176,-36.0107,-30.5176,-28.9917,-36.3159,-25.6348,-34.4849,-41.8091,-33.5693,-35.0952,-36.6211,-39.0625,-52.7954
0.0689,-44.2505,-37.5366,-50.0488,-30.5176,-30.5176,-34.1797,-30.8228,-30.5176,-36.3159,-31.1279,-28.6865,-36.3159,-25.6348,-34.4849,-42.1143,-33.2642,-34.4849,-36.9263,-38.7573,-52.7954
0.06895,-44.5557,-37.5366,-49.7437,-31.1279,-30.8228,-34.79,-30.8228,-30.8228,-36.0107,-30.5176,-28.6865,-36.0107,-25.3296,-34.79,-41.5039,-33.2642,-34.79,-36.6211,-38.7573,-52.7954
0.069,-44.8608,-37.5366,-50.0488,-30.5176,-30.5176,-35.0952,-31.1279,-31.1279,-35.7056,-30.5176,-28.6865,-35.7056,-25.6348,-34.4849,-41.5039,-32.959,-34.1797,-36.6211,-38.7573,-53.4058
0.06905,-44.2505,-38.147,-49.7437,-30.8228,-30.2124,-35.0952,-30.8228,-30.8228,-35.7056,-30.2124,-28.6865,-36.0107,-25.6348,-34.79,-41.1987,-33.2642,-34.79,-36.6211,-39.3677,-52.7954
0.0691,-44.8608,-38.147,-49.7437,-30.8228,-29.9072,-35.0952,-30.8228,-30.8228,-35.4004,-30.8228,-29.6021,-36.0107,-25.6348,-34.79,-41.1987,-32.959,-34.79,-36.3159,-39.3677,-53.1006
0.06915,-44.2505,-37.8418,-49.1333,-30.8228,-29.6021,-35.0952,-31.1279,-30.2124,-35.4004,-30.5176,-28.9917,-36.6211,-25.9399,-34.4849,-40.8936,-32.959,-34.79,-36.3159,-39.6729,-53.1006
0.0692,-44.2505,-38.147,-49.4385,-30.8228,-29.6021,-35.4004,-31.1279,-30.8228,-35.4004,-30.8228,-29.2969,-36.0107,-25.9399,-34.79,-40.8936,-32.6538,-35.0952,-36.6211,-39.3677,-53.1006
0.06925,-44.5557,-37.8418,-49.7437,-30.5176,-29.6021,-35.0952,-30.8228,-30.5176,-35.4004,-30.5176,-29.2969,-36.6211,-26.2451,-34.4849,-41.1987,-32.959,-34.4849,-36.6211,-40.2832,-53.4058
0.0693,-44.5557,-38.147,-49.1333,-30.5176,-29.2969,-34.79,-30.5176,-30.5176,-35.4004,-30.5176,-28.9917,-36.9263,-25.9399,-35.0952,-41.5039,-33.2642,-34.4849,-37.2314,-39.978,-53.1006
0.06935,-44.2505,-38.147,-49.4385,-29.9072,-28.9917,-34.79,-30.5176,-30.5176,-35.4004,-30.8228,-29.2969,-37.2314,-26.2451,-34.79,-41.8091,-32.959,-34.4849,-36.9263,-39.978,-53.4058
0.0694,-44.2505,-38.147,-49.1333,-30.2124,-29.6021,-34.1797,-30.5176,-30.2124,-35.0952,-30.8228,-28.6865,-37.2314,-25.6348,-35.4004,-41.5039,-33.2642,-34.4849,-37.2314,-39.978,-53.1006
0.06945,-44.2505,-38.147,-50.0488,-30.5176,-29.2969,-34.4849,-30.2124,-30.2124,-35.4004,-31.1279,-28.9917,-37.2314,-25.3296,-35.0952,-41.5039,-33.2642,-34.4849,-36.9263,-40.2832,-53.1006
0.0695,-44.2505,-38.147,-50.0488,-29.9072,-29.6021,-34.1797,-30.5176,-29.9072,-35.0952,-30.2124,-28.6865,-36.9263,-25.6348,-35.0952,-41.1987,-33.8745,-34.4849,-36.6211,-40.2832,-52.4902
0.06955,-44.2505,-38.4521,-49.4385,-30.2124,-28.9917,-34.4849,-30.2124,-30.2124,-35.0952,-30.5176,-28.9917,-36.9263,-25.3296,-34.79,-41.5039,-32.959,-34.4849,-36.9263,-40.2832,-53.1006
0.0696,-44.5557,-38.147,-49.7437,-29.9072,-29.6021,-34.4849,-30.5176,-29.6021,-34.79,-30.5176,-28.9917,-37.2314,-24.7192,-34.79,-41.1987,-33.2642,-34.4849,-36.0107,-40.2832,-52.7954
0.06965,-44.2505,-38.4521,-49.7437,-29.9072,-29.2969,-34.1797,-30.8228,-29.9072,-35.0952,-30.5176,-28.9917,-36.3159,-25.3296,-35.0952,-41.5039,-33.2642,-34.4849,-36.3159,-39.6729,-53.1006
0.0697,-44.5557,-38.4521,-50.0488,-29.6021,-29.2969,-34.4849,-30.5176,-30.2124,-34.4849,-30.2124,-28.6865,-36.3159,-25.3296,-34.1797,-41.1987,-33.2642,-35.0952,-36.6211,-39.978,-52.7954
0.06975,-44.5557,-38.147,-50.0488,-29.6021,-28.9917,-34.1797,-30.5176,-30.2124,-34.79,-30.2124,-29.2969,-35.7056,-25.0244,-34.4849,-40.8936,-33.2642,-34.4849,-36.6211,-39.6729,-52.7954
0.0698,-44.5557,-38.4521,-49.4385,-29.9072,-29.2969,-34.1797,-30.2124,-30.5176,-34.79,-30.2124,-29.2969,-36.3159,-25.6348,-34.4849,-40.5884,-32.959,-34.79,-36.6211,-39.6729,-53.1006
0.06985,-44.5557,-38.147,-49.4385,-29.9072,-29.6021,-33.8745,-30.5176,-30.5176,-34.79,-30.2124,-29.2969,-36.0107,-25.6348,-34.79,-40.2832,-33.2642,-34.1797,-35.7056,-39.3677,-52.7954
0.0699,-44.8608,-38.4521,-49.1333,-30.2124,-28.9917,-34.1797,-30.2124,-30.2124,-35.0952,-29.9072,-29.2969,-36.0107,-25.6348,-34.79,-40.2832,-33.2642,-34.79,-36.0107,-39.0625,-52.7954
0.06995,-45.166,-38.7573,-49.4385,-29.9072,-29.2969,-34.1797,-30.5176,-29.9072,-34.79,-29.6021,-28.9917,-36.6211,-25.9399,-34.1797,-39.6729,-33.5693,-34.79,-35.7056,-39.3677,-52.7954
0.07,-44.8608,-38.147,-49.1333,-30.2124,-28.9917,-34.1797,-30.5176,-29.9072,-35.0952,-29.9072,-28.9917,-36.6211,-25.6348,-34.79,-40.2832,-33.8745,-34.1797,-36.0107,-39.0625,-53.1006
0.07005,-44.2505,-38.4521,-48.5229,-29.9072,-29.6021,-34.1797,-30.2124,-29.9072,-34.79,-29.9072,-29.2969,-36.9263,-25.6348,-34.79,-40.2832,-32.959,-34.4849,-35.7056,-39.0625,-52.7954
0.0701,-44.5557,-38.4521,-48.5229,-30.2124,-29.6021,-34.1797,-30.8228,-29.9072,-35.4004,-30.2124,-29.2969,-36.6211,-25.6348,-34.79,-40.2832,-33.2642,-34.1797,-35.4004,-38.7573,-53.1006
0.07015,-44.5557,-38.4521,-48.2178,-30.2124,-29.6021,-34.1797,-30.2124,-29.9072,-35.0952,-30.2124,-29.6021,-36.9263,-25.9399,-34.1797,-40.5884,-32.959,-34.1797,-35.7056,-39.3677,-53.1006
0.0702,-44.5557,-38.4521,-48.2178,-29.9072,-29.9072,-33.8745,-30.5176,-29.9072,-35.0952,-30.2124,-29.2969,-36.9263,-25.6348,-34.4849,-40.2832,-33.2642,-34.1797,-35.7056,-39.0625,-53.1006
0.07025,-44.5557,-37.8418,-47.9126,-30.2124,-29.9072,-34.1797,-30.5176,-29.9072,-35.0952,-30.2124,-29.2969,-37.2314,-25.6348,-34.4849,-41.1987,-33.5693,-34.1797,-35.7056,-39.6729,-53.1006
0.0703,-44.5557,-37.8418,-47.9126,-29.9072,-30.2124,-34.1797,-30.8228,-29.6021,-35.0952,-30.5176,-28.9917,-37.5366,-25.6348,-34.4849,-40.5884,-33.2642,-34.1797,-35.4004,-39.3677,-53.1006
0.07035,-44.2505,-38.147,-47.9126,-30.2124,-29.9072,-34.4849,-30.8228,-30.2124,-35.0952,-30.5176,-28.9917,-36.9263,-25.3296,-34.1797,-40.8936,-33.5693,-33.8745,-35.7056,-39.3677,-53.4058
0.0704,-44.5557,-37.5366,-47.9126,-29.9072,-29.6021,-34.4849,-30.5176,-30.5176,-34.79,-30.2124,-28.3813,-37.2314,-25.9399,-34.1797,-41.1987,-33.5693,-34.1797,-35.0952,-39.6729,-53.4058
0.07045,-44.2505,-38.147,-48.5229,-29.9072,-29.6021,-34.4849,-30.8228,-30.5176,-35.0952,-30.2124,-28.9917,-36.9263,-25.0244,-34.4849,-40.8936,-33.8745,-33.8745,-35.7056,-39.3677,-54.0161
0.0705,-44.2505,-37.5366,-48.2178,-29.9072,-29.9072,-34.79,-30.8228,-30.5176,-34.79,-29.9072,-28.3813,-36.9263,-25.0244,-34.4849,-41.1987,-33.5693,-33.5693,-35.4004,-39.6729,-53.7109
0.07055,-43.9453,-37.2314,-48.2178,-29.9072,-29.9072,-34.79,-30.2124,-29.9072,-35.4004,-30.5176,-28.3813,-36.6211,-25.3296,-34.1797,-40.8936,-33.8745,-33.8745,-35.7056,-39.3677,-53.7109
